pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing
10744	PTTG2	pituitary tumor-transforming 2	0	0
2835	GPR12	G protein-coupled receptor 12	0	0
2359	FPR3	formyl peptide receptor 3	0	1
79166	LILRP2	leukocyte immunoglobulin-like receptor pseudogene 2	0	0
5098	PCDHGC3	protocadherin gamma subfamily C, 3	0	1
26952	SMR3A	submaxillary gland androgen regulated protein 3A	0	0
23430	TPSD1	tryptase delta 1	0	0
3442	IFNA5	interferon, alpha 5	0	0
2248	FGF3	fibroblast growth factor 3	0	0
3640	INSL3	insulin like 3	0	1
566	AZU1	azurocidin 1	0	0
8689	KRT36	keratin 36, type I	0	0
4131	MAP1B	microtubule associated protein 1B	0	1
57185	NIPAL3	NIPA like domain containing 3	0	1
5140	PDE3B	phosphodiesterase 3B	0	1
84301	DDI2	DNA damage inducible 1 homolog 2	0	1
6293	VPS52	VPS52 GARP complex subunit	0	1
1295	COL8A1	collagen type VIII alpha 1	0	1
2257	FGF12	fibroblast growth factor 12	0	1
56062	KLHL4	kelch like family member 4	0	1
5205	ATP8B1	ATPase, aminophospholipid transporter, class I, type 8B, member 1	0	0
3755	KCNG1	potassium channel, voltage gated modifier subfamily G, member 1	0	1
1131	CHRM3	cholinergic receptor, muscarinic 3	0	0
6752	SSTR2	somatostatin receptor 2	0	0
9073	CLDN8	claudin 8	0	1
3713	IVL	involucrin	0	1
7003	TEAD1	TEA domain transcription factor 1	0	1
7166	TPH1	tryptophan hydroxylase 1	0	0
1286	COL4A4	collagen type IV alpha 4	0	1
3237	HOXD11	homeobox D11	0	1
2825	GPR1	G protein-coupled receptor 1	0	0
10100	TSPAN2	tetraspanin 2	0	1
5063	PAK3	p21 protein (Cdc42/Rac)-activated kinase 3	0	1
2138	EYA1	EYA transcriptional coactivator and phosphatase 1	0	1
401	PHOX2A	paired like homeobox 2a	0	0
1584	CYP11B1	cytochrome P450 family 11 subfamily B member 1	0	0
4105	MAGEA6	MAGE family member A6	0	0
2827	GPR3	G protein-coupled receptor 3	0	1
3110	MNX1	motor neuron and pancreas homeobox 1	0	1
27334	P2RY10	purinergic receptor P2Y, G-protein coupled, 10	0	1
5551	PRF1	perforin 1	0	1
1394	CRHR1	corticotropin releasing hormone receptor 1	0	1
5066	PAM	peptidylglycine alpha-amidating monooxygenase	0	1
2998	GYS2	glycogen synthase 2	0	1
1589	CYP21A2	cytochrome P450 family 21 subfamily A member 2	0	0
26226	FBXW4P1	F-box and WD repeat domain containing 4 pseudogene 1	0	1
11045	UPK1A	uroplakin 1A	0	1
8288	EPX	eosinophil peroxidase	0	0
4807	NHLH1	nescient helix-loop-helix 1	0	1
1585	CYP11B2	cytochrome P450 family 11 subfamily B member 2	0	0
10009	ZBTB33	zinc finger and BTB domain containing 33	0	1
8828	NRP2	neuropilin 2	0	1
6658	SOX3	SRY-box 3	0	1
9080	CLDN9	claudin 9	0	0
797	CALCB	calcitonin-related polypeptide beta	0	0
5008	OSM	oncostatin M	0	0
3198	HOXA1	homeobox A1	0	1
2880	GPX5	glutathione peroxidase 5	0	0
1812	DRD1	dopamine receptor D1	0	0
2830	GPR6	G protein-coupled receptor 6	0	0
283131	NEAT1	nuclear paraspeckle assembly transcript 1 (non-protein coding)	0	1
51014	TMED7	transmembrane p24 trafficking protein 7	0	0
3672	ITGA1	integrin subunit alpha 1	0	1
8602	NOP14	NOP14 nucleolar protein	0	1
23160	WDR43	WD repeat domain 43	0	1
25778	DSTYK	dual serine/threonine and tyrosine protein kinase	0	1
3658	IREB2	iron responsive element binding protein 2	0	1
57213	SPRYD7	SPRY domain containing 7	0	1
7586	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	0	1
29	ABR	active BCR-related	0	1
23093	TTLL5	tubulin tyrosine ligase like 5	0	1
10869	USP19	ubiquitin specific peptidase 19	0	1
4584	MUC3A	mucin 3A, cell surface associated	0	0
7543	ZFX	zinc finger protein, X-linked	0	1
4205	MEF2A	myocyte enhancer factor 2A	0	1
10781	ZNF266	zinc finger protein 266	0	1
9014	TAF1B	TATA-box binding protein associated factor, RNA polymerase I, B	0	1
54629	FAM63B	family with sequence similarity 63 member B	0	1
100132406	NBPF10	neuroblastoma breakpoint family member 10	0	1
84981	MIR22HG	MIR22 host gene	0	1
9991	PTBP3	polypyrimidine tract binding protein 3	0	1
55183	RIF1	replication timing regulatory factor 1	0	1
23324	MAN2B2	mannosidase alpha class 2B member 2	0	1
10207	INADL	InaD-like (Drosophila)	0	1
891	CCNB1	cyclin B1	1	1
283459	GATC	glutamyl-tRNA(Gln) amidotransferase, subunit C	0	0
440352	SNX29P2	sorting nexin 29 pseudogene 2	0	1
84124	ZNF394	zinc finger protein 394	0	1
90338	ZNF160	zinc finger protein 160	0	0
150967	PKI55	DKFZp434H1419	0	1
283537	SLC46A3	solute carrier family 46 member 3	0	1
23580	CDC42EP4	CDC42 effector protein 4	0	1
388677	NOTCH2NL	notch 2 N-terminal like	0	1
375248	ANKRD36	ankyrin repeat domain 36	0	1
85458	DIXDC1	DIX domain containing 1	0	1
157869	SBSPON	somatomedin B and thrombospondin type 1 domain containing	0	1
221830	TWISTNB	TWIST neighbor	0	1
2734	GLG1	golgi glycoprotein 1	0	1
6667	SP1	Sp1 transcription factor	0	1
54432	YIPF1	Yip1 domain family member 1	0	1
23086	EXPH5	exophilin 5	0	1
26034	IPCEF1	interaction protein for cytohesin exchange factors 1	0	1
84859	LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	0	1
7690	ZNF131	zinc finger protein 131	1	1
22994	CEP131	centrosomal protein 131kDa	0	1
1523	CUX1	cut-like homeobox 1	0	1
23007	PLCH1	phospholipase C eta 1	0	1
168544	ZNF467	zinc finger protein 467	0	1
54470	ARMCX6	armadillo repeat containing, X-linked 6	0	1
90333	ZNF468	zinc finger protein 468	0	1
200424	TET3	tet methylcytosine dioxygenase 3	0	1
91373	UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1	0	1
26094	DCAF4	DDB1 and CUL4 associated factor 4	0	1
26152	ZNF337	zinc finger protein 337	0	1
23090	ZNF423	zinc finger protein 423	0	1
26027	ACOT11	acyl-CoA thioesterase 11	0	1
27163	NAAA	N-acylethanolamine acid amidase	0	1
25909	AHCTF1	AT-hook containing transcription factor 1	0	1
126393	HSPB6	heat shock protein family B (small) member 6	0	1
1183	CLCN4	chloride channel, voltage-sensitive 4	0	1
4481	MSR1	macrophage scavenger receptor 1	0	1
23164	MPRIP	myosin phosphatase Rho interacting protein	0	1
25758	KIAA1549L	KIAA1549-like	0	1
261726	TIPRL	TOR signaling pathway regulator	0	1
23138	N4BP3	NEDD4 binding protein 3	0	1
1954	MEGF8	multiple EGF like domains 8	0	1
23230	VPS13A	vacuolar protein sorting 13 homolog A (S. cerevisiae)	0	1
4214	MAP3K1	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase	0	1
10260	DENND4A	DENN/MADD domain containing 4A	0	1
23109	DDN	dendrin	0	1
93349	SP140L	SP140 nuclear body protein like	0	1
57604	KIAA1456	KIAA1456	0	0
5129	CDK18	cyclin-dependent kinase 18	0	1
1004	CDH6	cadherin 6	0	1
636	BICD1	bicaudal D homolog 1 (Drosophila)	0	1
23504	RIMBP2	RIMS binding protein 2	0	1
55233	MOB1A	MOB kinase activator 1A	0	1
7626	ZNF75D	zinc finger protein 75D	0	1
91442	FAAP24	Fanconi anemia core complex associated protein 24	0	0
23025	UNC13A	unc-13 homolog A (C. elegans)	0	1
284001	CCDC57	coiled-coil domain containing 57	0	1
23096	IQSEC2	IQ motif and Sec7 domain 2	0	1
54014	BRWD1	bromodomain and WD repeat domain containing 1	0	1
57795	BRINP2	bone morphogenetic protein/retinoic acid inducible neural-specific 2	0	1
7754	ZNF204P	zinc finger protein 204, pseudogene	0	1
728215	FAM155A	family with sequence similarity 155 member A	0	1
201626	PDE12	phosphodiesterase 12	0	0
84612	PARD6B	par-6 family cell polarity regulator beta	0	0
145389	SLC38A6	solute carrier family 38 member 6	0	1
2005	ELK4	ELK4, ETS-domain protein (SRF accessory protein 1)	0	1
3172	HNF4A	hepatocyte nuclear factor 4 alpha	0	0
9725	TMEM63A	transmembrane protein 63A	0	1
8123	PWAR5	Prader Willi/Angelman region RNA 5	0	1
375035	SFT2D2	SFT2 domain containing 2	0	1
157627	LINC00599	long intergenic non-protein coding RNA 599	0	1
146691	TOM1L2	target of myb1 like 2 membrane trafficking protein	0	1
149111	CNIH3	cornichon family AMPA receptor auxiliary protein 3	0	1
55816	DOK5	docking protein 5	0	1
57538	ALPK3	alpha kinase 3	0	1
222658	KCTD20	potassium channel tetramerization domain containing 20	0	1
23105	FSTL4	follistatin like 4	0	0
84679	SLC9A7	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7	0	1
84444	DOT1L	DOT1-like histone H3K79 methyltransferase	0	0
9271	PIWIL1	piwi-like RNA-mediated gene silencing 1	0	0
91355	LRP5L	LDL receptor related protein 5 like	0	1
114791	TUBGCP5	tubulin gamma complex associated protein 5	0	1
54901	CDKAL1	CDK5 regulatory subunit associated protein 1 like 1	0	1
7343	UBTF	upstream binding transcription factor, RNA polymerase I	0	1
25854	FAM149A	family with sequence similarity 149 member A	0	1
58509	CACTIN	cactin, spliceosome C complex subunit	0	1
163131	ZNF780B	zinc finger protein 780B	0	0
7554	ZNF8	zinc finger protein 8	0	0
127833	SYT2	synaptotagmin 2	0	0
7592	ZNF41	zinc finger protein 41	0	0
90634	N4BP2L1	NEDD4 binding protein 2-like 1	0	1
90273	CEACAM21	carcinoembryonic antigen related cell adhesion molecule 21	0	0
55937	APOM	apolipoprotein M	0	1
6046	BRD2	bromodomain containing 2	0	1
9508	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	0	1
220965	FAM13C	family with sequence similarity 13 member C	0	0
149076	ZNF362	zinc finger protein 362	0	0
83744	ZNF484	zinc finger protein 484	0	1
9358	ITGBL1	integrin subunit beta like 1	0	1
26050	SLITRK5	SLIT and NTRK like family member 5	0	1
773	CACNA1A	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit	0	1
374868	ATP9B	ATPase, class II, type 9B	0	0
23143	LRCH1	leucine-rich repeats and calponin homology (CH) domain containing 1	0	0
4301	MLLT4	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 4	0	1
23293	SMG6	SMG6 nonsense mediated mRNA decay factor	0	1
65012	SLC26A10	solute carrier family 26 member 10	0	1
26032	SUSD5	sushi domain containing 5	0	1
164656	TMPRSS6	transmembrane protease, serine 6	0	0
22848	AAK1	AP2 associated kinase 1	0	1
81569	ACTL8	actin like 8	0	0
23281	MTUS2	microtubule associated tumor suppressor candidate 2	0	1
124044	SPATA2L	spermatogenesis associated 2 like	0	1
317781	DDX51	DEAD-box helicase 51	0	0
6374	CXCL5	chemokine (C-X-C motif) ligand 5	0	1
8497	PPFIA4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4	0	1
64595	TTTY15	testis-specific transcript, Y-linked 15 (non-protein coding)	0	0
6651	SON	SON DNA binding protein	0	1
84720	PIGO	phosphatidylinositol glycan anchor biosynthesis class O	0	1
1777	DNASE2	deoxyribonuclease II, lysosomal	0	1
253982	ASPHD1	aspartate beta-hydroxylase domain containing 1	0	1
200316	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 3F	0	0
286205	SCAI	suppressor of cancer cell invasion	0	0
9637	FEZ2	fasciculation and elongation protein zeta 2	1	1
25787	DGCR9	DiGeorge syndrome critical region gene 9 (non-protein coding)	0	1
57794	SUGP1	SURP and G-patch domain containing 1	0	1
54550	NECAB2	N-terminal EF-hand calcium binding protein 2	0	1
100499177	THAP9-AS1	THAP9 antisense RNA 1	0	1
9024	BRSK2	BR serine/threonine kinase 2	0	1
8420	SNHG3	small nucleolar RNA host gene 3	0	1
92558	CCDC64	coiled-coil domain containing 64	0	1
54874	FNBP1L	formin binding protein 1 like	0	1
85459	CEP295	centrosomal protein 295kDa	0	1
84436	ZNF528	zinc finger protein 528	0	0
7582	ZNF33B	zinc finger protein 33B	0	1
5189	PEX1	peroxisomal biogenesis factor 1	0	1
221960	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated	0	0
57556	SEMA6A	semaphorin 6A	0	1
55658	RNF126	ring finger protein 126	0	1
4071	TM4SF1	transmembrane 4 L six family member 1	0	1
11189	CELF3	CUGBP, Elav-like family member 3	0	1
151050	KANSL1L	KAT8 regulatory NSL complex subunit 1 like	0	1
25893	TRIM58	tripartite motif containing 58	0	0
140883	ZNF280B	zinc finger protein 280B	0	1
9332	CD163	CD163 molecule	0	1
9758	FRMPD4	FERM and PDZ domain containing 4	0	1
2057	EPOR	erythropoietin receptor	0	1
100272228	LINC00894	long intergenic non-protein coding RNA 894	0	1
160518	DENND5B	DENN/MADD domain containing 5B	0	1
399818	METTL10	methyltransferase like 10	0	0
80028	FBXL18	F-box and leucine-rich repeat protein 18	0	1
8334	HIST1H2AC	histone cluster 1, H2ac	0	1
2885	GRB2	growth factor receptor bound protein 2	0	1
23251	KIAA1024	KIAA1024	0	1
115353	LRRC42	leucine rich repeat containing 42	0	1
9940	DLEC1	deleted in lung and esophageal cancer 1	0	1
6391	SDHC	succinate dehydrogenase complex subunit C	0	1
2971	GTF3A	general transcription factor IIIA	0	1
50814	NSDHL	NAD(P) dependent steroid dehydrogenase-like	1	1
152185	SPICE1	spindle and centriole associated protein 1	0	0
84830	ADTRP	androgen-dependent TFPI-regulating protein	0	1
100129460	DPY19L1P1	DPY19L1 pseudogene 1	0	1
83714	NRIP2	nuclear receptor interacting protein 2	0	1
8512	MBL1P	mannose-binding lectin (protein A) 1, pseudogene	0	0
8848	TSC22D1	TSC22 domain family member 1	0	1
23101	MCF2L2	MCF.2 cell line derived transforming sequence-like 2	0	0
1759	DNM1	dynamin 1	1	1
5897	RAG2	recombination activating gene 2	0	0
23026	MYO16	myosin XVI	0	1
6911	TBX6	T-box 6	0	1
23117	NPIPB3	nuclear pore complex interacting protein family, member B3	0	1
162972	ZNF550	zinc finger protein 550	0	1
5288	PIK3C2G	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma	0	1
55361	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha	0	1
11340	EXOSC8	exosome component 8	0	1
317648	NOP14-AS1	NOP14 antisense RNA 1	0	0
25763	HYPM	huntingtin interacting protein M	0	0
349152	DPY19L2P2	DPY19L2 pseudogene 2	0	1
23331	TTC28	tetratricopeptide repeat domain 28	0	1
55432	YOD1	YOD1 deubiquitinase	0	1
9722	NOS1AP	nitric oxide synthase 1 adaptor protein	0	0
26986	PABPC1	poly(A) binding protein, cytoplasmic 1	0	1
9191	DEDD	death effector domain containing	0	1
7372	UMPS	uridine monophosphate synthetase	0	1
22995	CEP152	centrosomal protein 152kDa	0	1
10440	TIMM17A	translocase of inner mitochondrial membrane 17 homolog A (yeast)	0	1
3655	ITGA6	integrin subunit alpha 6	0	1
64405	CDH22	cadherin 22	0	1
5382	PMS2P4	PMS1 homolog 2, mismatch repair system component pseudogene 4	0	1
85021	REPS1	RALBP1 associated Eps domain containing 1	0	0
1743	DLST	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	0	1
81691	LOC81691	exonuclease NEF-sp	0	1
284403	WDR62	WD repeat domain 62	0	1
619505	SNORA21	small nucleolar RNA, H/ACA box 21	0	1
52	ACP1	acid phosphatase 1, soluble	0	1
4808	NHLH2	nescient helix-loop-helix 2	0	1
10793	ZNF273	zinc finger protein 273	0	1
63982	ANO3	anoctamin 3	0	1
96626	LIMS3	LIM-type zinc finger domains 3	0	0
22997	IGSF9B	immunoglobulin superfamily member 9B	0	1
199731	CADM4	cell adhesion molecule 4	0	1
2016	EMX1	empty spiracles homeobox 1	0	0
55567	DNAH3	dynein, axonemal, heavy chain 3	0	0
6543	SLC8A2	solute carrier family 8 (sodium/calcium exchanger), member 2	0	1
3955	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	0	1
63923	TNN	tenascin N	0	1
10474	TADA3	transcriptional adaptor 3	0	1
6559	SLC12A3	solute carrier family 12 (sodium/chloride transporter), member 3	0	0
80342	TRAF3IP3	TRAF3 interacting protein 3	0	1
90199	WFDC8	WAP four-disulfide core domain 8	0	0
8541	PPFIA3	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3	0	1
339290	LINC00667	long intergenic non-protein coding RNA 667	0	1
10745	PHTF1	putative homeodomain transcription factor 1	0	1
7221	TRPC2	transient receptor potential cation channel subfamily C member 2, pseudogene	0	0
388567	ZNF749	zinc finger protein 749	0	0
100130958	SYCE1L	synaptonemal complex central element protein 1-like	0	0
57711	ZNF529	zinc finger protein 529	0	1
641339	ZNF674	zinc finger protein 674	0	0
256051	ZNF549	zinc finger protein 549	0	0
148229	ATP8B3	ATPase, aminophospholipid transporter, class I, type 8B, member 3	0	0
154661	RUNDC3B	RUN domain containing 3B	0	1
338645	LUZP2	leucine zipper protein 2	0	1
223117	SEMA3D	semaphorin 3D	0	0
255057	CBARP	calcium channel, voltage-dependent, beta subunit associated regulatory protein	0	0
22989	MYH15	myosin, heavy chain 15	0	0
2944	GSTM1	glutathione S-transferase mu 1	0	0
22979	EFR3B	EFR3 homolog B	0	1
1768	DNAH6	dynein, axonemal, heavy chain 6	0	1
9910	RABGAP1L	RAB GTPase activating protein 1-like	0	1
440193	CCDC88C	coiled-coil domain containing 88C	0	1
643376	BTBD18	BTB (POZ) domain containing 18	0	0
27043	PELP1	proline, glutamate and leucine rich protein 1	0	1
25833	POU2F3	POU class 2 homeobox 3	0	0
91646	TDRD12	tudor domain containing 12	0	0
100129482	ZNF37BP	zinc finger protein 37B, pseudogene	0	1
51710	ZNF44	zinc finger protein 44	0	1
57710	KIAA1614	KIAA1614	0	0
4703	NEB	nebulin	0	1
79017	GGCT	gamma-glutamylcyclotransferase	0	1
7139	TNNT2	troponin T type 2 (cardiac)	0	1
84059	ADGRV1	adhesion G protein-coupled receptor V1	0	0
10956	OS9	osteosarcoma amplified 9, endoplasmic reticulum lectin	0	1
23245	ASTN2	astrotactin 2	0	1
10758	TRAF3IP2	TRAF3 interacting protein 2	0	1
30968	STOML2	stomatin like 2	0	1
23233	EXOC6B	exocyst complex component 6B	0	0
23217	ZFR2	zinc finger RNA binding protein 2	0	1
3549	IHH	indian hedgehog	0	0
126299	ZNF428	zinc finger protein 428	0	1
2712	GK2	glycerol kinase 2	0	0
116285	ACSM1	acyl-CoA synthetase medium-chain family member 1	0	0
56271	BEX4	brain expressed X-linked 4	0	1
4015	LOX	lysyl oxidase	0	1
222642	TSPO2	translocator protein 2	0	0
387082	SUMO4	small ubiquitin-like modifier 4	0	0
148066	ZNRF4	zinc and ring finger 4	0	0
26648	OR7E24	olfactory receptor family 7 subfamily E member 24	0	0
26154	ABCA12	ATP binding cassette subfamily A member 12	0	0
653238	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)	0	0
8890	EIF2B4	eukaryotic translation initiation factor 2B subunit delta	0	1
221823	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1	0	0
200205	IBA57	IBA57 homolog, iron-sulfur cluster assembly	0	0
92017	SNX29	sorting nexin 29	0	0
11221	DUSP10	dual specificity phosphatase 10	0	1
10816	SPINT3	serine peptidase inhibitor, Kunitz type, 3	0	0
9077	DIRAS3	DIRAS family, GTP-binding RAS-like 3	0	1
2116	ETV2	ets variant 2	0	0
22798	LAMB4	laminin subunit beta 4	0	1
26108	PYGO1	pygopus family PHD finger 1	0	1
9515	STXBP5L	syntaxin binding protein 5 like	0	1
27352	SGSM3	small G protein signaling modulator 3	0	1
80012	PHC3	polyhomeotic homolog 3	0	1
22986	SORCS3	sortilin related VPS10 domain containing receptor 3	0	1
346157	ZNF391	zinc finger protein 391	0	1
202559	KHDRBS2	KH domain containing, RNA binding, signal transduction associated 2	0	1
23181	DIP2A	disco interacting protein 2 homolog A	0	1
57615	ZNF492	zinc finger protein 492	0	0
10554	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	0	1
3120	HLA-DQB2	major histocompatibility complex, class II, DQ beta 2	0	1
9215	LARGE	like-glycosyltransferase	0	1
23256	SCFD1	sec1 family domain containing 1	0	1
643854	CTAGE9	CTAGE family member 9	0	1
368	ABCC6	ATP binding cassette subfamily C member 6	0	1
11313	LYPLA2	lysophospholipase II	0	1
51077	FCF1	FCF1 rRNA-processing protein	0	0
100128640	ACVR2B-AS1	ACVR2B antisense RNA 1	0	1
26046	LTN1	listerin E3 ubiquitin protein ligase 1	0	1
653188	GUSBP3	glucuronidase, beta pseudogene 3	0	0
285231	FBXW12	F-box and WD repeat domain containing 12	0	0
221472	FGD2	FYVE, RhoGEF and PH domain containing 2	0	1
23085	ERC1	ELKS/RAB6-interacting/CAST family member 1	0	1
23030	KDM4B	lysine (K)-specific demethylase 4B	0	1
25855	BRMS1	breast cancer metastasis suppressor 1	0	1
63973	NEUROG2	neurogenin 2	0	0
95681	CEP41	centrosomal protein 41kDa	0	0
10044	SH2D3C	SH2 domain containing 3C	0	0
201163	FLCN	folliculin	0	1
2044	EPHA5	EPH receptor A5	0	1
54581	SCAND2P	SCAN domain containing 2 pseudogene	0	1
84164	ASCC2	activating signal cointegrator 1 complex subunit 2	0	1
7021	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)	0	0
6462	SHBG	sex hormone-binding globulin	0	0
8733	GPAA1	glycosylphosphatidylinositol anchor attachment 1	0	1
51668	HSPB11	heat shock protein family B (small) member 11	0	1
55661	DDX27	DEAD-box helicase 27	0	1
9919	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor	0	1
2312	FLG	filaggrin	0	1
5621	PRNP	prion protein	0	1
5558	PRIM2	primase, DNA, polypeptide 2 (58kDa)	0	1
3483	IGFALS	insulin like growth factor binding protein acid labile subunit	0	0
6530	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	0	1
490	ATP2B1	ATPase, Ca++ transporting, plasma membrane 1	0	1
25786	DGCR11	DiGeorge syndrome critical region gene 11 (non-protein coding)	0	1
10198	MPHOSPH9	M-phase phosphoprotein 9	0	1
113878	DTX2	deltex 2, E3 ubiquitin ligase	0	1
113177	IZUMO4	IZUMO family member 4	0	1
7249	TSC2	tuberous sclerosis 2	0	1
7392	USF2	upstream transcription factor 2, c-fos interacting	0	1
1104	RCC1	regulator of chromosome condensation 1	0	1
64689	GORASP1	golgi reassembly stacking protein 1	0	0
730227	LINC01136	long intergenic non-protein coding RNA 1136	0	0
